round_number,train_loss,train_accuracy,eval_loss,eval_accuracy,fit_duration_sec,network_delay_sec,comm_bytes_up,comm_bytes_down,num_clients
1,,,0.07577203709930182,0.976,168.40909064900188,0.06387340799999998,39920880,39920880,6
2,,,0.04643815324464813,0.984,168.3460573609991,0.06387340799999998,39920880,39920880,6
3,,,0.03451697808802128,0.9889,169.7649885389983,0.06387340799999998,39920880,39920880,6
4,,,0.028679303172882645,0.9899,170.5311111419942,0.06387340799999998,39920880,39920880,6
5,,,0.026318053277488797,0.9912,170.88806119899527,0.06387340799999998,39920880,39920880,6
6,,,0.023448279181472027,0.9917,170.73584485899482,0.06387340799999998,39920880,39920880,6
7,,,0.022460034837434067,0.9924,169.87233820999973,0.06387340799999998,39920880,39920880,6
8,,,0.02108726233523339,0.9923,169.88292990400078,0.06387340799999998,39920880,39920880,6
9,,,0.01963945208741352,0.9931,170.54995033400337,0.06387340799999998,39920880,39920880,6
10,,,0.02051699763237266,0.9927,170.3466578410007,0.06387340799999998,39920880,39920880,6
