round_number,train_loss,train_accuracy,eval_loss,eval_accuracy,fit_duration_sec,network_delay_sec,comm_bytes_up,comm_bytes_down,num_clients
1,,,0.07577203709930182,0.976,170.31609284399747,0.06387340799999998,39920880,39920880,6
2,,,0.04643815324464813,0.984,169.98196485100198,0.06387340799999998,39920880,39920880,6
3,,,0.03451697808802128,0.9889,170.51669746900006,0.06387340799999998,39920880,39920880,6
4,,,0.028679303172882645,0.9899,171.07657226000447,0.06387340799999998,39920880,39920880,6
5,,,0.026318053277488797,0.9912,170.93134534599812,0.06387340799999998,39920880,39920880,6
6,,,0.023448279181472027,0.9917,170.8661371049966,0.06387340799999998,39920880,39920880,6
7,,,0.022460034837434067,0.9924,170.65327273900039,0.06387340799999998,39920880,39920880,6
8,,,0.02108726233523339,0.9923,170.55912606600032,0.06387340799999998,39920880,39920880,6
9,,,0.01963945208741352,0.9931,170.84067690600205,0.06387340799999998,39920880,39920880,6
10,,,0.02051699763237266,0.9927,170.45473269899958,0.06387340799999998,39920880,39920880,6
