round_number,train_loss,train_accuracy,eval_loss,eval_accuracy,fit_duration_sec,network_delay_sec,comm_bytes_up,comm_bytes_down,num_clients
1,,,1.7801780897140502,0.3586,135.36866970700794,0.022511999999999994,14070000,14070000,6
2,,,1.5182065013885497,0.4502,135.41319243100588,0.022511999999999994,14070000,14070000,6
3,,,1.3963995323181153,0.4989,135.40945354299038,0.022511999999999994,14070000,14070000,6
4,,,1.3076700630187987,0.5328,135.9302878289891,0.022511999999999994,14070000,14070000,6
5,,,1.2210908237457276,0.568,135.4945234550105,0.022511999999999994,14070000,14070000,6
6,,,1.1612545793533324,0.588,132.38351815199712,0.022511999999999994,14070000,14070000,6
7,,,1.0892546722412109,0.6218,133.24644663301297,0.022511999999999994,14070000,14070000,6
8,,,1.015214210510254,0.6438,134.01469007198466,0.022511999999999994,14070000,14070000,6
9,,,0.9717559787750244,0.6553,134.2210177440138,0.022511999999999994,14070000,14070000,6
10,,,0.9479709896087647,0.6668,132.39643699699081,0.022511999999999994,14070000,14070000,6
