round_number,train_loss,train_accuracy,eval_loss,eval_accuracy,fit_duration_sec,network_delay_sec,comm_bytes_up,comm_bytes_down,num_clients
1,,,0.08374635315686464,0.9744,168.0174397640003,0.06387340799999998,39920880,39920880,6
2,,,0.043717951086722315,0.9852,167.44636270299998,0.06387340799999998,39920880,39920880,6
3,,,0.03591337928641587,0.9888,168.76431602999946,0.06387340799999998,39920880,39920880,6
4,,,0.029235996073018758,0.99,169.04234733700014,0.06387340799999998,39920880,39920880,6
5,,,0.027021896803460548,0.9908,168.62538122600017,0.06387340799999998,39920880,39920880,6
6,,,0.02604769679979654,0.9907,168.7396740739996,0.06387340799999998,39920880,39920880,6
7,,,0.022160757862229367,0.9921,169.20126071599952,0.06387340799999998,39920880,39920880,6
8,,,0.021731761802942492,0.9926,168.96695003199966,0.06387340799999998,39920880,39920880,6
9,,,0.02123498072265065,0.9931,167.89111720799974,0.06387340799999998,39920880,39920880,6
10,,,0.020392486804397775,0.9927,168.78706154800057,0.06387340799999998,39920880,39920880,6
